"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","slab"
"1716",283831,"Dainichiga-take","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",35.998,136.841,1709,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",42.4480361938477,-100.692993164062,242.813079833984,"ryu"
"1717",283832,"Ryohaku Maru-yama","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.046,136.8,1786,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",43.4267387390137,-106.543930053711,241.488021850586,"ryu"
"1718",283833,"Gankyoji","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.054,136.743,1691,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",44.2166900634766,-108.722610473633,237.995162963867,"ryu"
"1719",283834,"Kyoga-take","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.043,136.625,1671,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",46.3611793518066,-115.847557067871,231.120681762695,"ryu"
"1720",283835,"Dainichi-yama","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.15,136.5,1369,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",48.9593086242676,-132.636123657227,229.241668701172,"ryu"
"1721",283836,"Tomuro","Japan","Lava dome(s)",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.528,136.75,548,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",43.8703002929688,-153.690582275391,230.896865844727,"ryu"
"1722",283837,"Kamitakara","Japan","Unknown",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.2,137.502,1831,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",38.4532012939453,-114.111503601074,266.759307861328,"ryu"
"1723",283838,"Hodakadake","Japan","Caldera",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.286,137.651,3190,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",36.4375457763672,-119.617324829102,256.213409423828,"ryu"
"1724",283839,"Momisawa-dake","Japan","Unknown",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.364,137.611,2755,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",34.4187622070312,-126.511070251465,256.450805664062,"ryu"
"1725",283840,"Kaminoroka","Japan","Unknown",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.471,137.599,2465,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",31.7836112976074,-133.801406860352,255.371994018555,"ryu"
"1726",283841,"Shirouma-Oike","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.786,137.802,2469,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",27.0512733459473,-148.425262451172,244.12712097168,"ryu"
"1727",283842,"Madarao","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.834,138.278,1382,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",31.6893215179443,-138.181793212891,235.937911987305,"ryu"
"1728",283843,"Kurohime","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.81,138.13,2053,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",30.9890270233154,-141.775543212891,236.758682250977,"ryu"
"1729",283844,"Iizuna","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.736,138.137,1917,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",32.1788749694824,-137.003997802734,237.237899780273,"ryu"
"1730",283845,"Motodori","Japan","Lava dome",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.717,138.247,745,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",33.0645065307617,-132.381988525391,237.032043457031,"ryu"
"1731",283846,"Minakami","Japan","Lava dome",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.551,138.226,659,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",35.7803993225098,-122.181564331055,239.128112792969,"ryu"
"1732",283847,"Eboshi","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.43,138.39,2227,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",37.9685821533203,-108.719596862793,242.513717651367,"ryu"
"1733",283848,"Hanamagari","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.408,138.649,1757,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",37.2258605957031,-98.3980865478516,247.865280151367,"ryu"
"1734",283849,"Azumayasan","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.541,138.412,2323,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",36.0350303649902,-115.047515869141,241.149368286133,"ryu"
"1735",283850,"Omeshi-dake","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.626,138.461,2160,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",34.2394104003906,-120.298851013184,239.736358642578,"ryu"
"1736",283851,"Takayashiro","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.796,138.407,1351,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",32.2592926025391,-132.648773193359,236.536010742188,"ryu"
"1737",283852,"Sekita","Japan","Stratovolcano?",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.974,138.386,1289,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",30.8064308166504,-142.546569824219,235.513702392578,"ryu"
"1738",283853,"Kenashi","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.895,138.489,1650,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",31.3758697509766,-135.836151123047,236.324951171875,"ryu"
"1739",283854,"Torikabuto","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.836,138.587,2038,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",31.6927433013916,-129.040283203125,237.785705566406,"ryu"
"1740",283855,"Naeba","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.843,138.694,2145,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",31.268798828125,-126.67073059082,238.921783447266,"ryu"
"1741",283856,"Iiji","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.953,138.836,1112,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1742",283857,"Masugata","Japan","Pyroclastic cone",NA,NA,"Japan, Taiwan, Marianas","Honshu",37.075,138.833,749,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1743",283858,"Komochi-Onoko","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.589,139.001,1296,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",32.4714202880859,-102.726303100586,244.20573425293,"ryu"
"1744",283859,"Sukai-Kesemaru","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.687,139.34,2144,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1745",283860,"Numanokami","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.772,139.279,1541,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1746",283861,"Hotaka","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.802,139.136,2158,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1747",283862,"Ayame-daira","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.895,139.243,1969,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1748",283863,"Kinunuma-Nenakusa","Japan","Lava dome(s)",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.88,139.375,2141,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1749",283864,"Nyoho-Akanagi","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.808,139.54,2483,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1750",283865,"Futamata","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",37.243,139.97,1544,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1751",283866,"Aizu Nunobiki","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",37.321,140.018,1108,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1752",283867,"Asakusa","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",37.341,139.237,1585,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1753",283868,"Sumon","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",37.395,139.14,1537,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1754",283869,"Sunagohara","Japan","Caldera",NA,NA,"Japan, Taiwan, Marianas","Honshu",37.454,139.688,729,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1755",283870,"Nekoma","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",37.617,140.011,1404,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1756",283871,"Aoso","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.082,140.611,820,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1757",283872,"Shirataka","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.22,140.176,994,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1758",283873,"Ganto-Kamuro","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.196,140.48,1485,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1759",283874,"Adachi","Japan","Pyroclastic cone",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.218,140.654,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1760",283875,"Daito","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.299,140.527,1366,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1761",283876,"Funagata","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.453,140.623,1500,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1762",283877,"Gassan","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.546,140.03,1984,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1763",283878,"Mukaimachi","Japan","Caldera",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.75,140.52,657,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1764",283879,"Onikobe","Japan","Caldera",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.83,140.695,769,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1765",283880,"Takamatsu","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",38.965,140.61,1348,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1766",283881,"Kobinai","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",39.018,140.523,1004,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1767",283882,"Yakeishi","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",39.161,140.832,1548,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1768",283883,"Tazawa","Japan","Caldera(?)",NA,NA,"Japan, Taiwan, Marianas","Honshu",39.718,140.665,249,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1769",283884,"Kayo","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",39.804,140.734,1254,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1770",283885,"Nyuto-Takakura","Japan","Stratovolcano(es)",NA,NA,"Japan, Taiwan, Marianas","Honshu",39.802,140.842,1478,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1771",283886,"Tamagawa","Japan","Caldera",NA,NA,"Japan, Taiwan, Marianas","Honshu",39.897,140.781,1300,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1772",283887,"Moriyoshi","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",39.974,140.547,1454,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1773",283888,"Kanpu","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",39.931,139.879,355,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1774",283889,"Nanashigure","Japan","Lava dome",NA,NA,"Japan, Taiwan, Marianas","Honshu",40.066,141.109,1063,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1775",283890,"Tashiro","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",40.426,140.412,1178,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1776",283891,"Okiura","Japan","Caldera",NA,NA,"Japan, Taiwan, Marianas","Honshu",40.57,140.73,985,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1777",283896,"Kannabe","Japan","Shield",NA,NA,"Japan, Taiwan, Marianas","Honshu",35.504,134.678,460,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",37.8798294067383,-127.80753326416,254.514999389648,"ryu"
"1778",283897,"Daira-Komaga-take","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Honshu",40.41,140.255,1158,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1779",283898,"Dorobu","Japan","Caldera",NA,NA,"Japan, Taiwan, Marianas","Honshu",36.898,139.579,1322,NA,"","Pleistocene",NA,NA,NA,"ryu"
"1780",284043,"Mikura Seamount","Japan","Submarine",NA,NA,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",33.725,139.408,-321,NA,"Subduction zone / Oceanic crust (< 15 km)","Pleistocene",NA,NA,NA,"ryu"
"1781",284086,"Nichiyo Seamount","Japan","Submarine",NA,NA,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",29.482,140.327,-1042,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",NA,NA,NA,"ryu"
"1782",284087,"Getsuyo Seamount","Japan","Submarine",NA,NA,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",29.306,140.471,-1095,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",NA,NA,NA,"ryu"
"1783",284088,"Kayo Seamount","Japan","Submarine",NA,NA,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",29.064,140.537,-814,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",NA,NA,NA,"ryu"
"1784",284089,"Kinyo Seamount","Japan","Submarine",NA,NA,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",28.084,140.802,-838,NA,"Subduction zone / Crustal thickness unknown","Pleistocene",NA,NA,NA,"ryu"
"1785",284800,"Udonejima","Japan","Stratovolcano",NA,NA,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.469,139.297,209,NA,"Subduction zone / Oceanic crust (< 15 km)","Pleistocene",NA,NA,NA,"ryu"
"1786",284801,"Onoharajima","Japan","Lava dome",NA,NA,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.045,139.387,114,NA,"Subduction zone / Oceanic crust (< 15 km)","Pleistocene",NA,NA,NA,"ryu"
"1787",284802,"Inamba-jima","Japan","Lava dome",NA,NA,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",33.648,139.302,74,NA,"Subduction zone / Oceanic crust (< 15 km)","Pleistocene",NA,NA,NA,"ryu"
"1788",305801,"Jianghui Group","China","Pyroclastic cone",NA,NA,"Kamchatka and Mainland Asia","China (eastern)",31.95,118.95,0,NA,"Unknown","Pleistocene",NA,NA,NA,"ryu"
"1789",305802,"Nushan","China","Cone",NA,NA,"Kamchatka and Mainland Asia","China (eastern)",33.12,118.75,0,NA,"Unknown","Pleistocene",NA,NA,NA,"ryu"
"1790",305831,"Unnamed","China","Unknown",NA,NA,"Kamchatka and Mainland Asia","China (eastern)",23.3,116.15,0,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1791",305832,"Longhai","China","Unknown",NA,NA,"Kamchatka and Mainland Asia","China (eastern)",24.5,117.5,0,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1792",305840,"Heibei Plain","China","Unknown",NA,NA,"Kamchatka and Mainland Asia","China (eastern)",38,117.5,0,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1793",305855,"Kuandian","China","Pyroclastic cone(s)",NA,NA,"Kamchatka and Mainland Asia","China (eastern)",40.75,124.67,513,NA,"Unknown","Pleistocene",NA,NA,NA,"ryu"
"1794",306800,"Kilchu-Myongch'on","North Korea","Volcanic field",NA,NA,"Kamchatka and Mainland Asia","Korea",41,129.7,0,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1795",306801,"Koksan-Singye","North Korea","Shield",NA,NA,"Kamchatka and Mainland Asia","Korea",38.67,127.42,680,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"ryu"
"1796",344101,"Granada","Nicaragua","Fissure vent(s)","Evidence Credible","Unknown","México and Central America","Nicaragua",11.92,-85.98,300,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1797",344110,"Mombacho","Nicaragua","Stratovolcano","Unrest / Holocene","Unknown","México and Central America","Nicaragua",11.826,-85.968,1344,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1798",344111,"Zapatera","Nicaragua","Shield","Evidence Credible","Unknown","México and Central America","Nicaragua",11.73,-85.82,629,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1799",344120,"Concepcion","Nicaragua","Stratovolcano","Eruption Observed","2011 CE","México and Central America","Nicaragua",11.538,-85.622,1700,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1800",344133,"Lajas, Las","Nicaragua","Shield","Evidence Uncertain","Unknown","México and Central America","Nicaragua",12.3,-85.73,926,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1801",344140,"Azul, Volcan","Nicaragua","Pyroclastic cone(s)","Evidence Credible","Unknown","México and Central America","Nicaragua",12.53,-83.87,201,"Trachybasalt / Tephrite Basanite","Subduction zone / Intermediate crust (15-25 km)","Holocene",NA,NA,NA,"sam"
"1802",345010,"Orosi","Costa Rica","Stratovolcano(es)","Evidence Uncertain","Unknown","México and Central America","Costa Rica",10.98,-85.473,1659,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1803",345020,"Rincon de la Vieja","Costa Rica","Complex","Eruption Observed","2019 CE","México and Central America","Costa Rica",10.83,-85.324,1916,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1804",345030,"Miravalles","Costa Rica","Stratovolcano","Eruption Observed","1946 CE","México and Central America","Costa Rica",10.748,-85.153,2028,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1805",345031,"Tenorio","Costa Rica","Stratovolcano(es)","Evidence Credible","Unknown","México and Central America","Costa Rica",10.673,-85.015,1916,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1806",345033,"Arenal","Costa Rica","Stratovolcano","Eruption Observed","2010 CE","México and Central America","Costa Rica",10.463,-84.703,1670,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1807",345034,"Platanar","Costa Rica","Stratovolcano(es)","Evidence Credible","Unknown","México and Central America","Costa Rica",10.3,-84.366,2267,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
"1808",345040,"Poas","Costa Rica","Stratovolcano","Eruption Observed","2019 CE","México and Central America","Costa Rica",10.2,-84.233,2708,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"sam"
